   0.4941654   0.1918845   0.3040556
   0.4884959   0.1869689   0.3041000
   0.4829164   0.1822249   0.3041478
   0.4774258   0.1776456   0.3041989
   0.4720239   0.1732230   0.3042528
   0.8456534   0.7757287   0.3135054
   0.8305624   0.7402984   0.3125586
   0.8163125   0.7072768   0.3116947
   0.8027467   0.6764315   0.3109064
   0.7897562   0.6475613   0.3101883
   0.7772650   0.6204883   0.3095328
   0.7652143   0.5950536   0.3089375
   0.7535586   0.5711241   0.3083925
   0.7422579   0.5485764   0.3078975
   0.7312894   0.5273006   0.3074467
   0.7206241   0.5071993   0.3070363
   0.7102432   0.4881846   0.3066643
   0.7001276   0.4701788   0.3063259
   0.6902607   0.4531053   0.3060200
   0.6806324   0.4369066   0.3057429
   0.6712279   0.4215174   0.3054930
   0.6620351   0.4068869   0.3052678
   0.6530489   0.3929659   0.3050655
   0.6442571   0.3797080   0.3048837
   0.6356511   0.3670716   0.3047217
   0.6272271   0.3550194   0.3045776
   0.6189744   0.3435163   0.3044501
   0.6108897   0.3325284   0.3043384
   0.6029649   0.3220275   0.3042405
   0.5951955   0.3119839   0.3041564
   0.5875779   0.3023730   0.3040845
   0.5801039   0.2931705   0.3040239
   0.5727723   0.2843542   0.3039737
   0.5655785   0.2759025   0.3039337
   0.5585160   0.2677969   0.3039026
   0.5515820   0.2600181   0.3038802
   0.5447731   0.2525502   0.3038657
   0.5380879   0.2453762   0.3038588
   0.5315198   0.2384824   0.3038586
   0.5250680   0.2318540   0.3038648
   0.5187291   0.2254782   0.3038771
   0.5124987   0.2193421   0.3038951
   0.5063753   0.2134356   0.3039176
   0.5003567   0.2077460   0.3039459
   0.4944391   0.2022642   0.3039784
   0.4886215   0.1969797   0.3040150
   0.4828997   0.1918845   0.3040556
   0.4772747   0.1869689   0.3041000
   0.4717405   0.1822249   0.3041478
   0.4662960   0.1776456   0.3041989
   0.4609410   0.1732230   0.3042528
   0.8383935   0.7757287   0.3135054
   0.8229906   0.7402984   0.3125586
   0.8084810   0.7072768   0.3116947
   0.7946954   0.6764315   0.3109064
   0.7815173   0.6475613   0.3101883
   0.7688649   0.6204883   0.3095328
   0.7566749   0.5950536   0.3089375
   0.7448984   0.5711241   0.3083925
   0.7334932   0.5485764   0.3078975
   0.7224341   0.5273006   0.3074467
   0.7116904   0.5071993   0.3070363
   0.7012416   0.4881846   0.3066643
   0.6910681   0.4701788   0.3063259
   0.6811517   0.4531053   0.3060200
   0.6714817   0.4369066   0.3057429
   0.6620424   0.4215174   0.3054930
   0.6528213   0.4068869   0.3052678
   0.6438124   0.3929659   0.3050655
   0.6350031   0.3797080   0.3048837
   0.6263843   0.3670716   0.3047217
   0.6179520   0.3550194   0.3045776
   0.6096951   0.3435163   0.3044501
   0.6016096   0.3325284   0.3043384
   0.5936877   0.3220275   0.3042405
   0.5859241   0.3119839   0.3041564
   0.5783153   0.3023730   0.3040845
   0.5708528   0.2931705   0.3040239
   0.5635350   0.2843542   0.3039737
   0.5563573   0.2759025   0.3039337
   0.5493130   0.2677969   0.3039026
   0.5423992   0.2600181   0.3038802
   0.5356123   0.2525502   0.3038657
   0.5289509   0.2453762   0.3038588
   0.5224079   0.2384824   0.3038586
   0.5159829   0.2318540   0.3038648
   0.5096719   0.2254782   0.3038771
   0.5034707   0.2193421   0.3038951
   0.4973778   0.2134356   0.3039176
   0.4913906   0.2077460   0.3039459
   0.4855055   0.2022642   0.3039784
   0.4797212   0.1969797   0.3040150
   0.4740335   0.1918845   0.3040556
   0.4684434   0.1869689   0.3041000
   0.4629449   0.1822249   0.3041478
   0.4575367   0.1776456   0.3041989
   0.4522187   0.1732230   0.3042528
   0.8323146   0.7757287   0.3135054
   0.8166506   0.7402984   0.3125586
   0.8019233   0.7072768   0.3116947
   0.7879540   0.6764315   0.3109064
   0.7746188   0.6475613   0.3101883
   0.7618313   0.6204883   0.3095328
   0.7495246   0.5950536   0.3089375
   0.7376471   0.5711241   0.3083925
   0.7261543   0.5485764   0.3078975
   0.7150192   0.5273006   0.3074467
   0.7042099   0.5071993   0.3070363
   0.6937045   0.4881846   0.3066643
   0.6834822   0.4701788   0.3063259
   0.6735245   0.4531053   0.3060200
   0.6638196   0.4369066   0.3057429
   0.6543512   0.4215174   0.3054930
   0.6451063   0.4068869   0.3052678
   0.6360784   0.3929659   0.3050655
   0.6272544   0.3797080   0.3048837
   0.6186252   0.3670716   0.3047217
   0.6101859   0.3550194   0.3045776
   0.6019253   0.3435163   0.3044501
   0.5938393   0.3325284   0.3043384
   0.5859196   0.3220275   0.3042405
   0.5781610   0.3119839   0.3041564
   0.5705594   0.3023730   0.3040845
   0.5631064   0.2931705   0.3040239
   0.5558003   0.2843542   0.3039737
   0.5486361   0.2759025   0.3039337
   0.5416071   0.2677969   0.3039026
   0.5347102   0.2600181   0.3038802
   0.5279419   0.2525502   0.3038657
   0.5213001   0.2453762   0.3038588
   0.5147784   0.2384824   0.3038586
   0.5083756   0.2318540   0.3038648
   0.5020881   0.2254782   0.3038771
   0.4959114   0.2193421   0.3038951
   0.4898438   0.2134356   0.3039176
   0.4838831   0.2077460   0.3039459
   0.4780251   0.2022642   0.3039784
   0.4722686   0.1969797   0.3040150
   0.4666097   0.1918845   0.3040556
   0.4610488   0.1869689   0.3041000
   0.4555801   0.1822249   0.3041478
   0.4502023   0.1776456   0.3041989
   0.4449152   0.1732230   0.3042528
   0.8270367   0.7757287   0.3135054
   0.8111459   0.7402984   0.3125586
   0.7962298   0.7072768   0.3116947
   0.7821007   0.6764315   0.3109064
   0.7686292   0.6475613   0.3101883
   0.7557244   0.6204883   0.3095328
   0.7433165   0.5950536   0.3089375
   0.7313511   0.5711241   0.3083925
   0.7197823   0.5485764   0.3078975
   0.7085813   0.5273006   0.3074467
   0.6977148   0.5071993   0.3070363
   0.6871603   0.4881846   0.3066643
   0.6768960   0.4701788   0.3063259
   0.6669023   0.4531053   0.3060200
   0.6571670   0.4369066   0.3057429
   0.6476735   0.4215174   0.3054930
   0.6384078   0.4068869   0.3052678
   0.6293634   0.3929659   0.3050655
   0.6205267   0.3797080   0.3048837
   0.6118882   0.3670716   0.3047217
   0.6034428   0.3550194   0.3045776
   0.5951791   0.3435163   0.3044501
   0.5870926   0.3325284   0.3043384
   0.5791750   0.3220275   0.3042405
   0.5714206   0.3119839   0.3041564
   0.5638255   0.3023730   0.3040845
   0.5563807   0.2931705   0.3040239
   0.5490847   0.2843542   0.3039737
   0.5419323   0.2759025   0.3039337
   0.5349165   0.2677969   0.3039026
   0.5280343   0.2600181   0.3038802
   0.5212820   0.2525502   0.3038657
   0.5146574   0.2453762   0.3038588
   0.5081541   0.2384824   0.3038586
   0.5017707   0.2318540   0.3038648
   0.4955035   0.2254782   0.3038771
   0.4893481   0.2193421   0.3038951
   0.4833026   0.2134356   0.3039176
   0.4773647   0.2077460   0.3039459
   0.4715303   0.2022642   0.3039784
   0.4657981   0.1969797   0.3040150
   0.4601640   0.1918845   0.3040556
   0.4546284   0.1869689   0.3041000
   0.4491857   0.1822249   0.3041478
   0.4438343   0.1776456   0.3041989
   0.4385740   0.1732230   0.3042528
   0.8223433   0.7757287   0.3135054
   0.8062510   0.7402984   0.3125586
   0.7911670   0.7072768   0.3116947
   0.7768958   0.6764315   0.3109064
   0.7633030   0.6475613   0.3101883
   0.7502940   0.6204883   0.3095328
   0.7377959   0.5950536   0.3089375
   0.7257527   0.5711241   0.3083925
   0.7141162   0.5485764   0.3078975
   0.7028565   0.5273006   0.3074467
   0.6919395   0.5071993   0.3070363
   0.6813412   0.4881846   0.3066643
   0.6710393   0.4701788   0.3063259
   0.6610136   0.4531053   0.3060200
   0.6512514   0.4369066   0.3057429
   0.6417354   0.4215174   0.3054930
   0.6324514   0.4068869   0.3052678
   0.6233923   0.3929659   0.3050655
   0.6145443   0.3797080   0.3048837
   0.6058976   0.3670716   0.3047217
   0.5974468   0.3550194   0.3045776
   0.5891803   0.3435163   0.3044501
   0.5810935   0.3325284   0.3043384
   0.5731776   0.3220275   0.3042405
   0.5654269   0.3119839   0.3041564
   0.5578374   0.3023730   0.3040845
   0.5504001   0.2931705   0.3040239
   0.5431131   0.2843542   0.3039737
   0.5359710   0.2759025   0.3039337
   0.5289671   0.2677969   0.3039026
   0.5220980   0.2600181   0.3038802
   0.5153598   0.2525502   0.3038657
   0.5087506   0.2453762   0.3038588
   0.5022636   0.2384824   0.3038586
   0.4958974   0.2318540   0.3038648
   0.4896483   0.2254782   0.3038771
   0.4835118   0.2193421   0.3038951
   0.4774860   0.2134356   0.3039176
   0.4715684   0.2077460   0.3039459
   0.4657550   0.2022642   0.3039784
   0.4600443   0.1969797   0.3040150
   0.4544322   0.1918845   0.3040556
   0.4489193   0.1869689   0.3041000
   0.4434996   0.1822249   0.3041478
   0.4381717   0.1776456   0.3041989
   0.4329353   0.1732230   0.3042528
   0.8180986   0.7757287   0.3135054
   0.8018240   0.7402984   0.3125586
   0.7865881   0.7072768   0.3116947
   0.7721885   0.6764315   0.3109064
   0.7584861   0.6475613   0.3101883
   0.7453827   0.6204883   0.3095328
   0.7328032   0.5950536   0.3089375
   0.7206893   0.5711241   0.3083925
   0.7089916   0.5485764   0.3078975
   0.6976790   0.5273006   0.3074467
   0.6867160   0.5071993   0.3070363
   0.6760782   0.4881846   0.3066643
   0.6657423   0.4701788   0.3063259
   0.6556879   0.4531053   0.3060200
   0.6459012   0.4369066   0.3057429
   0.6363649   0.4215174   0.3054930
   0.6270643   0.4068869   0.3052678
   0.6179919   0.3929659   0.3050655
   0.6091337   0.3797080   0.3048837
   0.6004795   0.3670716   0.3047217
   0.5920240   0.3550194   0.3045776
   0.5837550   0.3435163   0.3044501
   0.5756677   0.3325284   0.3043384
   0.5677534   0.3220275   0.3042405
   0.5600062   0.3119839   0.3041564
   0.5524217   0.3023730   0.3040845
   0.5449912   0.2931705   0.3040239
   0.5377122   0.2843542   0.3039737
   0.5305796   0.2759025   0.3039337
   0.5235863   0.2677969   0.3039026
   0.5167291   0.2600181   0.3038802
   0.5100037   0.2525502   0.3038657
   0.5034084   0.2453762   0.3038588
   0.4969361   0.2384824   0.3038586
   0.4905856   0.2318540   0.3038648
   0.4843528   0.2254782   0.3038771
   0.4782334   0.2193421   0.3038951
   0.4722254   0.2134356   0.3039176
   0.4663261   0.2077460   0.3039459
   0.4605317   0.2022642   0.3039784
   0.4548405   0.1969797   0.3040150
   0.4492484   0.1918845   0.3040556
   0.4437559   0.1869689   0.3041000
   0.4383570   0.1822249   0.3041478
   0.4330504   0.1776456   0.3041989
   0.4278355   0.1732230   0.3042528
   0.8142108   0.7757287   0.3135054
   0.7977692   0.7402984   0.3125586
   0.7823940   0.7072768   0.3116947
   0.7678769   0.6764315   0.3109064
   0.7540740   0.6475613   0.3101883
   0.7408842   0.6204883   0.3095328
   0.7282301   0.5950536   0.3089375
   0.7160516   0.5711241   0.3083925
   0.7042980   0.5485764   0.3078975
   0.6929367   0.5273006   0.3074467
   0.6819317   0.5071993   0.3070363
   0.6712577   0.4881846   0.3066643
   0.6608908   0.4701788   0.3063259
   0.6508098   0.4531053   0.3060200
   0.6410008   0.4369066   0.3057429
   0.6314459   0.4215174   0.3054930
   0.6221301   0.4068869   0.3052678
   0.6130455   0.3929659   0.3050655
   0.6041780   0.3797080   0.3048837
   0.5955170   0.3670716   0.3047217
   0.5870569   0.3550194   0.3045776
   0.5787856   0.3435163   0.3044501
   0.5706980   0.3325284   0.3043384
   0.5627851   0.3220275   0.3042405
   0.5550412   0.3119839   0.3041564
   0.5474615   0.3023730   0.3040845
   0.5400369   0.2931705   0.3040239
   0.5327653   0.2843542   0.3039737
   0.5256413   0.2759025   0.3039337
   0.5186579   0.2677969   0.3039026
   0.5118114   0.2600181   0.3038802
   0.5050979   0.2525502   0.3038657
   0.4985152   0.2453762   0.3038588
   0.4920565   0.2384824   0.3038586
   0.4857202   0.2318540   0.3038648
   0.4795024   0.2254782   0.3038771
   0.4733987   0.2193421   0.3038951
   0.4674069   0.2134356   0.3039176
   0.4615245   0.2077460   0.3039459
   0.4557474   0.2022642   0.3039784
   0.4500741   0.1969797   0.3040150
   0.4445004   0.1918845   0.3040556
   0.4390265   0.1869689   0.3041000
   0.4336468   0.1822249   0.3041478
   0.4283596   0.1776456   0.3041989
   0.4231644   0.1732230   0.3042528
   0.8106146   0.7757287   0.3135054
   0.7940185   0.7402984   0.3125586
   0.7785147   0.7072768   0.3116947
   0.7638888   0.6764315   0.3109064
   0.7499929   0.6475613   0.3101883
   0.7367232   0.6204883   0.3095328
   0.7240001   0.5950536   0.3089375
   0.7117619   0.5711241   0.3083925
   0.6999564   0.5485764   0.3078975
   0.6885502   0.5273006   0.3074467
   0.6775064   0.5071993   0.3070363
   0.6667988   0.4881846   0.3066643
   0.6564032   0.4701788   0.3063259
   0.6462978   0.4531053   0.3060200
   0.6364681   0.4369066   0.3057429
   0.6268959   0.4215174   0.3054930
   0.6175660   0.4068869   0.3052678
   0.6084702   0.3929659   0.3050655
   0.5995940   0.3797080   0.3048837
   0.5909268   0.3670716   0.3047217
   0.5824625   0.3550194   0.3045776
   0.5741891   0.3435163   0.3044501
   0.5661011   0.3325284   0.3043384
   0.5581897   0.3220275   0.3042405
   0.5504487   0.3119839   0.3041564
   0.5428732   0.3023730   0.3040845
   0.5354544   0.2931705   0.3040239
   0.5281897   0.2843542   0.3039737
   0.5210736   0.2759025   0.3039337
   0.5140992   0.2677969   0.3039026
   0.5072628   0.2600181   0.3038802
   0.5005602   0.2525502   0.3038657
   0.4939892   0.2453762   0.3038588
   0.4875430   0.2384824   0.3038586
   0.4812199   0.2318540   0.3038648
   0.4750160   0.2254782   0.3038771
   0.4689268   0.2193421   0.3038951
   0.4629501   0.2134356   0.3039176
   0.4570833   0.2077460   0.3039459
   0.4513222   0.2022642   0.3039784
   0.4456654   0.1969797   0.3040150
   0.4401085   0.1918845   0.3040556
   0.4346520   0.1869689   0.3041000
   0.4292899   0.1822249   0.3041478
   0.4240208   0.1776456   0.3041989
   0.4188439   0.1732230   0.3042528
